Gridx,Gridy,Lat,Long,elev,TimeIndx,Year,Month,ts,tsa_tovs,ps_tovs,o3_tovs,ca_low,ca_med,ca_high
10,23,-18.75,-91.25,0,21,1996,9,290.2,292.2,1000,278,50.5,20.5,0
10,24,-21.25,-91.25,0,21,1996,9,289.3,291.2,1000,288,54,20,0
11,1,36.25,-88.75,102.56,21,1996,9,293.6,296.9,1000,288,14.5,11.5,16.5
11,2,33.75,-88.75,101.19,21,1996,9,295,297.4,1000,282,17,14,13
11,3,31.25,-88.75,58.44,21,1996,9,298.3,299.6,1000,278,15.5,14.5,15
11,4,28.75,-88.75,0,21,1996,9,302.8,302.3,1000,272,21.5,15.5,15
11,5,26.25,-88.75,0,21,1996,9,303.2,302.8,1000,268,22.5,8.5,8
11,6,23.75,-88.75,0,21,1996,9,303.2,303.2,1000,270,15.5,4,2.5
11,7,21.25,-88.75,26.56,21,1996,9,301.4,304,1000,270,8.5,4,5
11,8,18.75,-88.75,112.75,21,1996,9,300.5,303.2,1000,268,11,10.5,12
11,9,16.25,-88.75,456.25,21,1996,9,297.8,303.6,990,266,9.5,20,22
11,10,13.75,-88.75,880,21,1996,9,295.5,299.6,955,268,9.5,22,34
11,11,11.25,-88.75,0,21,1996,9,301,302.3,1000,264,22,23,26.5
11,12,8.75,-88.75,0,21,1996,9,300.5,301,1000,266,26,20.5,25.5
11,13,6.25,-88.75,0,21,1996,9,297.4,298.3,1000,262,38.5,19,18
11,14,3.75,-88.75,0,21,1996,9,295,296.9,1000,262,44,10.5,3.5
11,15,1.25,-88.75,0.19,21,1996,9,293.6,293.6,1000,264,35.5,5,0.5
11,16,-1.25,-88.75,20.44,21,1996,9,290.7,292.7,1000,266,16.5,2,0
11,17,-3.75,-88.75,0,21,1996,9,289.8,292.2,1000,266,18.5,0.5,0
11,18,-6.25,-88.75,0,21,1996,9,291.2,292.7,1000,266,58,0.5,0
11,19,-8.75,-88.75,0,21,1996,9,291.2,293.6,1000,266,73,1.5,0
11,20,-11.25,-88.75,0,21,1996,9,290.2,292.7,1000,264,68.5,8.5,0
11,21,-13.75,-88.75,0,21,1996,9,290.7,293.2,1000,266,63.5,12,0
11,22,-16.25,-88.75,0,21,1996,9,290.2,292.2,1000,272,60,16,0.5
11,23,-18.75,-88.75,0,21,1996,9,289.8,292.7,1000,276,58,18.5,0.5
11,24,-21.25,-88.75,0,21,1996,9,289.3,291.2,1000,288,54,20,0
12,1,36.25,-86.25,325.25,21,1996,9,292.2,295.5,990,286,14.5,15.5,17.5
12,2,33.75,-86.25,212.31,21,1996,9,294.6,298.7,1000,284,14,17,15
12,3,31.25,-86.25,55.94,21,1996,9,297.8,300.5,1000,276,14.5,17,13
12,4,28.75,-86.25,0,21,1996,9,301.9,301.4,1000,274,21,13.5,12.5
12,5,26.25,-86.25,0,21,1996,9,303.2,302.8,1000,272,23.5,9,7.5
12,6,23.75,-86.25,0,21,1996,9,304,302.8,1000,268,21.5,4.5,2.5
12,7,21.25,-86.25,0.06,21,1996,9,301.9,303.2,1000,268,10.5,3.5,3.5
12,8,18.75,-86.25,0,21,1996,9,303.2,303.6,1000,268,23,6.5,4.5
12,9,16.25,-86.25,405.19,21,1996,9,301,304,1000,268,18.5,15,14
12,10,13.75,-86.25,880.25,21,1996,9,293.6,297.8,935,266,12,25,27
12,11,11.25,-86.25,155.62,21,1996,9,297.4,301.9,995,266,12.5,23,32
12,12,8.75,-86.25,2.75,21,1996,9,300.5,301.4,1000,262,26.5,20.5,27
12,13,6.25,-86.25,0.19,21,1996,9,297.4,299.2,1000,260,31.5,23,20.5
12,14,3.75,-86.25,0,21,1996,9,295.5,296.9,1000,262,40,14,6
12,15,1.25,-86.25,0,21,1996,9,292.7,294.6,1000,264,32.5,7.5,1
12,16,-1.25,-86.25,0,21,1996,9,290.2,292.7,1000,266,16.5,3.5,0
12,17,-3.75,-86.25,0,21,1996,9,289.3,291.7,1000,268,14.5,1.5,0
12,18,-6.25,-86.25,0,21,1996,9,289.8,292.2,1000,268,47.5,1,0
12,19,-8.75,-86.25,0,21,1996,9,290.2,292.2,1000,266,72.5,3.5,0
12,20,-11.25,-86.25,0,21,1996,9,288.8,291.7,1000,264,72,12,0
12,21,-13.75,-86.25,0,21,1996,9,289.3,292.7,1000,264,56.5,24,0
12,22,-16.25,-86.25,0,21,1996,9,289.8,292.7,1000,270,62.5,20,0
12,23,-18.75,-86.25,0,21,1996,9,288.8,292.2,1000,274,56,22,0.5
12,24,-21.25,-86.25,0,21,1996,9,288.8,291.7,1000,286,58.5,18.5,0
13,1,36.25,-83.75,459.31,21,1996,9,290.2,293.6,960,286,13.5,22,20
13,2,33.75,-83.75,315.81,21,1996,9,296.5,300.5,1000,282,12,19.5,16.5
13,3,31.25,-83.75,86.5,21,1996,9,297.8,301.4,1000,278,11,14.5,15.5
13,4,28.75,-83.75,0.38,21,1996,9,302.3,301.9,1000,270,16.5,11.5,12.5
13,5,26.25,-83.75,0,21,1996,9,303.2,302.8,1000,272,23.5,9,7.5
13,6,23.75,-83.75,0.06,21,1996,9,303.2,303.2,1000,270,18,5.5,3.5
13,7,21.25,-83.75,0.75,21,1996,9,302.8,303.6,1000,268,16.5,5,2.5
13,8,18.75,-83.75,0,21,1996,9,302.8,302.8,1000,268,22,6,4
13,9,16.25,-83.75,6.5,21,1996,9,301.4,303.2,1000,268,21,12,12
13,10,13.75,-83.75,236.38,21,1996,9,298.3,301.9,995,268,15.5,20.5,27
13,11,11.25,-83.75,259.69,21,1996,9,298.3,301.9,1000,266,16,26,34.5
13,12,8.75,-83.75,462.94,21,1996,9,297.8,300.5,1000,264,15,22,41
13,13,6.25,-83.75,0,21,1996,9,298.7,300.1,1000,262,24,23.5,33.5
13,14,3.75,-83.75,0,21,1996,9,295,296.9,1000,260,38,20,10.5
13,15,1.25,-83.75,0,21,1996,9,292.2,294.1,1000,266,34,10.5,2
13,16,-1.25,-83.75,0,21,1996,9,289.3,292.7,1000,268,13,5,0.5
13,17,-3.75,-83.75,0,21,1996,9,288.3,292.7,1000,268,7.5,4,0.5
13,18,-6.25,-83.75,0,21,1996,9,289.3,292.2,1000,268,32,2.5,0
13,19,-8.75,-83.75,0,21,1996,9,288.8,291.7,1000,266,68,4.5,0
13,20,-11.25,-83.75,0,21,1996,9,287.8,291.7,995,264,61,22.5,0
13,21,-13.75,-83.75,0,21,1996,9,288.3,292.2,1000,264,62.5,23,0
13,22,-16.25,-83.75,0,21,1996,9,289.3,292.2,1000,268,56,28.5,0
13,23,-18.75,-83.75,0,21,1996,9,288.8,291.7,1000,274,62.5,19.5,0
13,24,-21.25,-83.75,0,21,1996,9,288.3,291.2,1000,284,62,16.5,0
14,1,36.25,-81.25,306.19,21,1996,9,290.2,293.6,960,286,13.5,22,20
14,2,33.75,-81.25,97.81,21,1996,9,296.5,300.5,1000,282,12,19.5,16.5
14,3,31.25,-81.25,12.19,21,1996,9,300.5,300.5,1000,278,18,13.5,16.5
14,4,28.75,-81.25,18.38,21,1996,9,300.5,302.3,1000,272,14,12,13
14,5,26.25,-81.25,0.06,21,1996,9,302.3,303.2,1000,270,16.5,8.5,9
14,6,23.75,-81.25,30.56,21,1996,9,302.8,302.8,1000,270,18,8,8.5
14,7,21.25,-81.25,13.12,21,1996,9,303.2,303.6,1000,268,17.5,9,9.5
14,8,18.75,-81.25,0,21,1996,9,303.2,303.2,1000,270,25,9,8.5
14,9,16.25,-81.25,0,21,1996,9,302.8,302.3,1000,268,27.5,11,12.5
14,10,13.75,-81.25,6,21,1996,9,301.4,302.8,1000,268,29,17.5,20
14,11,11.25,-81.25,0.19,21,1996,9,300.1,302.3,1000,264,22.5,22,31.5
14,12,8.75,-81.25,365.12,21,1996,9,295,301.4,1000,262,8.5,24.5,47
14,13,6.25,-81.25,0,21,1996,9,296.9,300.1,990,260,19,24,42
14,14,3.75,-81.25,0,21,1996,9,295.5,297.4,1000,260,35,25.5,15
14,15,1.25,-81.25,5.62,21,1996,9,292.7,297.4,1000,262,37.5,15.5,3
14,16,-1.25,-81.25,71.31,21,1996,9,291.2,296.5,1000,266,17.5,9,2
14,17,-3.75,-81.25,284.81,21,1996,9,291.2,295.5,1000,266,12,9.5,2
14,18,-6.25,-81.25,99.25,21,1996,9,288.3,293.6,995,268,13,6.5,1.5
14,19,-8.75,-81.25,1.12,21,1996,9,288.3,292.2,1000,268,57,5.5,0.5
14,20,-11.25,-81.25,0,21,1996,9,286.8,291.7,1000,266,50,20.5,1
14,21,-13.75,-81.25,0,21,1996,9,287.3,291.7,1000,266,43.5,42,1
14,22,-16.25,-81.25,0,21,1996,9,288.3,293.6,995,264,50,34.5,0
14,23,-18.75,-81.25,0,21,1996,9,288.8,292.2,1000,270,48,34,0
14,24,-21.25,-81.25,0,21,1996,9,287.8,291.7,1000,282,61.5,15.5,0
15,1,36.25,-78.75,131.88,21,1996,9,292.7,296.9,990,286,10,19.5,22.5
15,2,33.75,-78.75,40.06,21,1996,9,297.4,300.1,1000,280,11.5,16,20.5
15,3,31.25,-78.75,0.56,21,1996,9,302.8,300.1,1000,278,25,10.5,15.5
15,4,28.75,-78.75,0,21,1996,9,301.9,301,1000,276,24,12.5,12
15,5,26.25,-78.75,0,21,1996,9,302.8,303.2,1000,272,20.5,11.5,12
15,6,23.75,-78.75,0,21,1996,9,302.3,303.2,1000,272,18.5,10.5,13.5
15,7,21.25,-78.75,48.38,21,1996,9,301.9,303.2,1000,268,15.5,11,14
15,8,18.75,-78.75,1.94,21,1996,9,302.3,303.2,1000,272,18,11.5,12
15,9,16.25,-78.75,0,21,1996,9,302.8,302.8,1000,270,26,12,11.5
15,10,13.75,-78.75,0,21,1996,9,302.3,302.8,1000,268,28.5,16.5,19.5
15,11,11.25,-78.75,0.56,21,1996,9,301,303.2,1000,266,23,23,26.5
15,12,8.75,-78.75,119.94,21,1996,9,297.4,302.3,1000,262,10,24.5,44
15,13,6.25,-78.75,0.56,21,1996,9,298.3,300.5,1000,262,17,22.5,43.5
15,14,3.75,-78.75,0.06,21,1996,9,296,298.3,1000,262,24.5,25.5,29.5
15,15,1.25,-78.75,512.81,21,1996,9,291.2,297.4,995,260,13,23,10.5
15,16,-1.25,-78.75,1177.12,21,1996,9,291.7,292.7,885,262,14,27,12
15,17,-3.75,-78.75,1961.75,21,1996,9,292.2,291.7,865,264,11,29.5,13.5
15,18,-6.25,-78.75,1480.38,21,1996,9,295,292.7,885,266,15,21,4
15,19,-8.75,-78.75,1180.88,21,1996,9,287.8,292.2,990,268,26,10,1
15,20,-11.25,-78.75,443.06,21,1996,9,289.3,292.2,920,266,21.5,14,2
15,21,-13.75,-78.75,0,21,1996,9,287.3,293.2,1000,264,47.5,31,1
15,22,-16.25,-78.75,0,21,1996,9,287.3,291.7,925,268,44.5,43.5,0.5
15,23,-18.75,-78.75,0,21,1996,9,288.3,291.7,1000,270,46,36.5,0
15,24,-21.25,-78.75,0,21,1996,9,288.3,290.7,1000,280,58,18,0
16,1,36.25,-76.25,0.62,21,1996,9,295.5,297.8,1000,284,12.5,16.5,21.5
16,2,33.75,-76.25,0.12,21,1996,9,300.1,299.2,1000,280,21,11,18
16,3,31.25,-76.25,0,21,1996,9,302.8,300.1,1000,278,25,10.5,15.5
16,4,28.75,-76.25,0,21,1996,9,301.4,300.5,1000,276,20.5,8.5,11
16,5,26.25,-76.25,0,21,1996,9,303.2,301.9,1000,274,24.5,11,13
16,6,23.75,-76.25,3.38,21,1996,9,301.9,302.8,1000,274,20.5,12.5,13
16,7,21.25,-76.25,154.81,21,1996,9,302.3,304,1000,270,14.5,13.5,17.5
16,8,18.75,-76.25,106.81,21,1996,9,303.2,303.2,1000,274,21.5,13,17
16,9,16.25,-76.25,0,21,1996,9,302.8,302.8,1000,270,25.5,11.5,13.5
16,10,13.75,-76.25,0,21,1996,9,301.9,302.3,1000,268,25.5,13.5,19
16,11,11.25,-76.25,44.06,21,1996,9,300.1,303.6,1000,268,18,21.5,30
16,12,8.75,-76.25,124.38,21,1996,9,297.4,302.3,995,264,9,22,43.5
16,13,6.25,-76.25,1723.25,21,1996,9,291.2,299.2,960,260,4,23.5,48.5
16,14,3.75,-76.25,1727.19,21,1996,9,288.8,293.2,870,262,5,29,38.5
16,15,1.25,-76.25,503.38,21,1996,9,293.2,298.3,980,260,7,40,21.5
16,16,-1.25,-76.25,202.75,21,1996,9,294.6,299.6,1000,260,7.5,35,24.5
16,17,-3.75,-76.25,125.62,21,1996,9,296,300.1,1000,260,8,27.5,25
16,18,-6.25,-76.25,543.5,21,1996,9,293.6,296,965,262,10.5,38,14
16,19,-8.75,-76.25,1797.81,21,1996,9,291.7,285.8,760,260,13,37,6.5
16,20,-11.25,-76.25,3885,21,1996,9,291.2,284.7,790,260,15,39,7.5
16,21,-13.75,-76.25,1329.12,21,1996,9,290.7,288.3,830,266,17.5,12.5,1
16,22,-16.25,-76.25,6.06,21,1996,9,286.8,293.2,995,266,49.5,31.5,0
16,23,-18.75,-76.25,0,21,1996,9,287.3,291.7,1000,270,47,40,0
16,24,-21.25,-76.25,0,21,1996,9,287.8,291.2,995,280,50.5,26.5,0
17,1,36.25,-73.75,0.19,21,1996,9,300.1,297.8,1000,284,33.5,14.5,18
17,2,33.75,-73.75,0,21,1996,9,300.5,299.2,1000,280,24,8.5,13
17,3,31.25,-73.75,0,21,1996,9,300.1,299.6,1000,278,17.5,8.5,12
17,4,28.75,-73.75,0,21,1996,9,300.5,301,1000,276,20.5,10.5,17
17,5,26.25,-73.75,0,21,1996,9,302.3,301.4,1000,274,21.5,10,18.5
17,6,23.75,-73.75,0.19,21,1996,9,301.9,302.8,1000,274,20.5,12.5,13
17,7,21.25,-73.75,12.38,21,1996,9,301.9,303.6,1000,274,18,13,16
17,8,18.75,-73.75,50.5,21,1996,9,301.4,303.2,990,270,16.5,12,17.5
17,9,16.25,-73.75,0,21,1996,9,302.3,302.8,1000,270,22,11,12.5
17,10,13.75,-73.75,0,21,1996,9,301.4,302.8,1000,268,25.5,13,15
17,11,11.25,-73.75,1066.88,21,1996,9,299.2,304,1000,268,13,22,36.5
17,12,8.75,-73.75,222.31,21,1996,9,296.9,302.8,995,260,7,21.5,44
17,13,6.25,-73.75,1373.19,21,1996,9,292.2,299.6,945,256,5.5,27,40
17,14,3.75,-73.75,1593.19,21,1996,9,294.1,299.6,950,260,7.5,44,23
17,15,1.25,-73.75,336,21,1996,9,295.5,299.2,1000,260,11,35.5,25
17,16,-1.25,-73.75,126.75,21,1996,9,296,300.5,1000,262,9,28.5,30.5
17,17,-3.75,-73.75,92.69,21,1996,9,296,300.5,1000,264,10.5,22,28.5
17,18,-6.25,-73.75,151,21,1996,9,296.9,300.1,1000,262,10,24,23
17,19,-8.75,-73.75,298.75,21,1996,9,296,297.8,980,264,12,24,17
17,20,-11.25,-73.75,886.38,21,1996,9,294.1,296.5,940,264,11.5,27,15
17,21,-13.75,-73.75,3681.88,21,1996,9,289.8,282.7,695,260,8.5,35.5,6
17,22,-16.25,-73.75,1687,21,1996,9,288.8,290.7,900,268,22.5,28,0.5
17,23,-18.75,-73.75,0,21,1996,9,287.3,291.7,1000,270,38,49.5,0.5
17,24,-21.25,-73.75,0,21,1996,9,287.8,291.2,1000,284,61,20.5,0
18,1,36.25,-71.25,0,21,1996,9,299.6,297.8,1000,284,33.5,12,15.5
18,2,33.75,-71.25,0,21,1996,9,299.2,298.3,1000,280,25.5,10,10.5
18,3,31.25,-71.25,0,21,1996,9,300.1,299.2,1000,276,24,11,12.5
18,4,28.75,-71.25,0,21,1996,9,300.5,300.5,1000,274,17,12.5,22.5
18,5,26.25,-71.25,0,21,1996,9,301,301,1000,274,18,10.5,23.5
18,6,23.75,-71.25,0,21,1996,9,301.9,301.9,1000,274,19,13.5,20
18,7,21.25,-71.25,0.31,21,1996,9,301.9,302.3,1000,274,18.5,13.5,18
18,8,18.75,-71.25,818.81,21,1996,9,300.1,302.8,995,270,17,18.5,23
18,9,16.25,-71.25,0,21,1996,9,301.4,302.8,1000,268,26,12.5,10.5
18,10,13.75,-71.25,0,21,1996,9,301.4,302.8,1000,270,27.5,11.5,7.5
18,11,11.25,-71.25,412.25,21,1996,9,302.3,304,1000,268,21.5,19,24.5
18,12,8.75,-71.25,1154.44,21,1996,9,294.1,300.5,980,262,7,24,40
18,13,6.25,-71.25,191,21,1996,9,294.1,301,965,258,6.5,38.5,28.5
18,14,3.75,-71.25,206.75,21,1996,9,297.8,301,1000,260,11,32,26
18,15,1.25,-71.25,219.62,21,1996,9,295.5,299.6,990,262,10.5,30,29.5
18,16,-1.25,-71.25,95.81,21,1996,9,296.5,301,1000,260,10.5,24,32.5
18,17,-3.75,-71.25,76.75,21,1996,9,296.5,301,1000,264,12,22,29
18,18,-6.25,-71.25,143.38,21,1996,9,296.5,300.5,1000,266,10.5,20.5,26
18,19,-8.75,-71.25,217.69,21,1996,9,296.9,300.5,1000,266,11,19,21
18,20,-11.25,-71.25,362.06,21,1996,9,296,299.6,985,266,13.5,19.5,16.5
18,21,-13.75,-71.25,4268.81,21,1996,9,288.3,284.2,735,260,9.5,31.5,11.5
18,22,-16.25,-71.25,3482.88,21,1996,9,290.2,284.7,725,266,11,21,3.5
18,23,-18.75,-71.25,200.69,21,1996,9,289.3,292.2,830,274,15,24,0.5
18,24,-21.25,-71.25,54.38,21,1996,9,286.8,293.2,970,278,33,37.5,0.5
19,1,36.25,-68.75,0,21,1996,9,299.6,297.8,1000,284,18,12,15.5
19,2,33.75,-68.75,0,21,1996,9,299.2,298.7,1000,278,16,11.5,12
19,3,31.25,-68.75,0,21,1996,9,298.7,299.6,1000,278,14,14.5,13.5
19,4,28.75,-68.75,0,21,1996,9,300.5,300.5,1000,274,9,12.5,22.5
19,5,26.25,-68.75,0,21,1996,9,301,301,1000,274,10,12.5,22
19,6,23.75,-68.75,0,21,1996,9,301.4,301.4,1000,272,10,10.5,20.5
19,7,21.25,-68.75,0.19,21,1996,9,300.5,301.9,1000,272,11,13,16.5
19,8,18.75,-68.75,89.94,21,1996,9,300.1,302.3,1000,272,12,16.5,20.5
19,9,16.25,-68.75,0,21,1996,9,301.4,302.8,1000,268,15,18,14.5
19,10,13.75,-68.75,0,21,1996,9,301.4,302.8,1000,270,17,14.5,7
19,11,11.25,-68.75,171.75,21,1996,9,300.1,302.8,1000,264,13,17,12
19,12,8.75,-68.75,467.62,21,1996,9,295.5,300.5,975,262,2,28,27.5
19,13,6.25,-68.75,132.88,21,1996,9,298.7,301.4,990,258,4,26.5,33
19,14,3.75,-68.75,207,21,1996,9,297.4,301.4,995,262,3,25.5,32.5
19,15,1.25,-68.75,120.94,21,1996,9,296.5,301,1000,262,2,26,30
19,16,-1.25,-68.75,121.88,21,1996,9,296,300.5,1000,262,5,25.5,27.5
19,17,-3.75,-68.75,84,21,1996,9,296,300.5,1000,264,3,24.5,30
19,18,-6.25,-68.75,91,21,1996,9,296,300.1,1000,266,3,20,28
19,19,-8.75,-68.75,176.25,21,1996,9,296.9,300.1,1000,266,6,19.5,18
19,20,-11.25,-68.75,235.56,21,1996,9,297.8,301,1000,266,8,17,12.5
19,21,-13.75,-68.75,1040.31,21,1996,9,296.5,300.1,990,268,7,24,13.5
19,22,-16.25,-68.75,4024.81,21,1996,9,287.8,284.7,695,262,19,26.5,7
19,23,-18.75,-68.75,3976.75,21,1996,9,286.3,276.1,630,266,1,19.5,5
19,24,-21.25,-68.75,2231.31,21,1996,9,289.8,280.5,675,274,8,23,3
20,1,36.25,-66.25,0,21,1996,9,298.7,298.3,1000,282,19,14.5,13
20,2,33.75,-66.25,0,21,1996,9,299.2,298.7,1000,278,18,11.5,12
20,3,31.25,-66.25,0,21,1996,9,299.6,300.1,1000,276,15,15,13
20,4,28.75,-66.25,0,21,1996,9,300.5,300.5,1000,272,12,13.5,20.5
20,5,26.25,-66.25,0,21,1996,9,301,301,1000,274,16,12,12.5
20,6,23.75,-66.25,0,21,1996,9,301,300.5,1000,272,10,12,16.5
20,7,21.25,-66.25,0.12,21,1996,9,301,301,1000,274,14,13.5,16
20,8,18.75,-66.25,90.38,21,1996,9,300.1,302.3,1000,272,11,16.5,20.5
20,9,16.25,-66.25,0,21,1996,9,301,302.8,1000,270,15,16.5,18
20,10,13.75,-66.25,0,21,1996,9,301,302.3,1000,270,17,14.5,11.5
20,11,11.25,-66.25,112.69,21,1996,9,301,302.8,1000,266,13,14,8.5
20,12,8.75,-66.25,142.38,21,1996,9,299.2,303.6,1000,260,6,19.5,21.5
20,13,6.25,-66.25,1460.44,21,1996,9,296,299.6,970,262,3,25,34.5
20,14,3.75,-66.25,336.25,21,1996,9,295.5,299.6,965,262,21,24.5,34.5
20,15,1.25,-66.25,630.88,21,1996,9,295,301,985,266,2,24,31.5
20,16,-1.25,-66.25,55.75,21,1996,9,296,301,1000,264,6,22,24.5
20,17,-3.75,-66.25,35.5,21,1996,9,296,301,1000,264,4,24.5,27
20,18,-6.25,-66.25,70.38,21,1996,9,296,300.1,1000,266,5,21.5,25.5
20,19,-8.75,-66.25,124.5,21,1996,9,297.8,300.1,1000,266,7,19.5,14
20,20,-11.25,-66.25,178.69,21,1996,9,299.6,301,995,266,8,15,9.5
20,21,-13.75,-66.25,214.88,21,1996,9,301.4,302.3,1000,268,9,14.5,8
20,22,-16.25,-66.25,1128.38,21,1996,9,296.5,295,940,266,7,27.5,9.5
20,23,-18.75,-66.25,3756.5,21,1996,9,286.3,276.1,630,266,1,19.5,5
20,24,-21.25,-66.25,3903.31,21,1996,9,286.3,283.2,675,276,20,18,4.5
21,1,36.25,-63.75,0,21,1996,9,299.6,298.3,1000,282,36.5,19,14
21,2,33.75,-63.75,0,21,1996,9,299.2,298.7,1000,280,30,17,10.5
21,3,31.25,-63.75,0,21,1996,9,300.1,300.1,1000,274,26.5,15.5,13.5
21,4,28.75,-63.75,0,21,1996,9,300.1,300.5,1000,274,24,12,13.5
21,5,26.25,-63.75,0,21,1996,9,300.5,301,1000,274,24.5,8.5,5.5
21,6,23.75,-63.75,0,21,1996,9,301,301,1000,272,20.5,13,10.5
21,7,21.25,-63.75,0,21,1996,9,300.5,301,1000,274,19.5,14,14
21,8,18.75,-63.75,5.06,21,1996,9,301.4,301.9,1000,272,26,16,18
21,9,16.25,-63.75,0,21,1996,9,301,302.3,1000,270,28.5,13.5,18.5
21,10,13.75,-63.75,0,21,1996,9,301,302.3,1000,268,24.5,14,16.5
21,11,11.25,-63.75,111.69,21,1996,9,300.5,303.2,1000,264,22.5,18,13
21,12,8.75,-63.75,261.88,21,1996,9,299.6,303.2,1000,262,13.5,18,21.5
21,13,6.25,-63.75,575.62,21,1996,9,295,299.6,955,262,9.5,23,33
21,14,3.75,-63.75,880.38,21,1996,9,293.2,297.4,940,262,10.5,26,28
21,15,1.25,-63.75,318.5,21,1996,9,296,301,985,264,11,24,25
21,16,-1.25,-63.75,37.12,21,1996,9,296.9,301.4,1000,266,13,18,22.5
21,17,-3.75,-63.75,30,21,1996,9,296.9,301,1000,266,13.5,21.5,23.5
21,18,-6.25,-63.75,43.19,21,1996,9,296.5,301,1000,268,13,21.5,23
21,19,-8.75,-63.75,130.62,21,1996,9,298.3,301,1000,266,15.5,19,14
21,20,-11.25,-63.75,347.5,21,1996,9,299.2,300.5,990,272,13,13.5,14
21,21,-13.75,-63.75,226,21,1996,9,299.6,301.9,995,270,15.5,12.5,9
21,22,-16.25,-63.75,268.38,21,1996,9,299.2,301,1000,268,18.5,18.5,12
21,23,-18.75,-63.75,1368.12,21,1996,9,291.2,291.7,805,270,10.5,17.5,9
21,24,-21.25,-63.75,1976.56,21,1996,9,298.7,298.7,955,276,20.5,24,7.5
22,1,36.25,-61.25,0,21,1996,9,299.6,298.3,1000,282,34.5,19,14.5
22,2,33.75,-61.25,0,21,1996,9,299.6,299.2,1000,280,31.5,16,10
22,3,31.25,-61.25,0,21,1996,9,301,300.5,1000,278,27.5,11.5,8.5
22,4,28.75,-61.25,0,21,1996,9,301,300.5,1000,274,24.5,7,7
22,5,26.25,-61.25,0,21,1996,9,301,301,1000,276,24,6.5,4
22,6,23.75,-61.25,0,21,1996,9,300.5,301,1000,274,21,11,8
22,7,21.25,-61.25,0,21,1996,9,301,301.4,1000,274,21.5,12.5,12
22,8,18.75,-61.25,0,21,1996,9,300.5,301.4,1000,274,25,15.5,16.5
22,9,16.25,-61.25,18.19,21,1996,9,301.4,302.3,1000,272,25,17.5,24
22,10,13.75,-61.25,56.19,21,1996,9,301,302.3,1000,270,22.5,15.5,24.5
22,11,11.25,-61.25,23,21,1996,9,301,302.3,1000,266,21.5,18.5,23.5
22,12,8.75,-61.25,98.75,21,1996,9,300.5,303.6,1000,262,14.5,20.5,21
22,13,6.25,-61.25,849.38,21,1996,9,296,301,980,264,10,23.5,29.5
22,14,3.75,-61.25,378.69,21,1996,9,297.4,300.1,955,262,13.5,21,20
22,15,1.25,-61.25,152.88,21,1996,9,297.8,301.4,1000,264,12.5,21,25
22,16,-1.25,-61.25,66.88,21,1996,9,297.4,301.4,1000,266,12.5,17.5,22.5
22,17,-3.75,-61.25,31.88,21,1996,9,297.8,301.4,1000,266,14.5,18,24
22,18,-6.25,-61.25,39.94,21,1996,9,296.9,301.4,1000,268,12,20.5,25.5
22,19,-8.75,-61.25,218.12,21,1996,9,299.2,301,1000,268,14,17,18.5
22,20,-11.25,-61.25,309.19,21,1996,9,298.7,300.5,990,272,13.5,14,13
22,21,-13.75,-61.25,348.38,21,1996,9,298.7,299.2,970,268,15.5,13,12.5
22,22,-16.25,-61.25,311.44,21,1996,9,300.1,302.3,1000,268,16.5,13,13.5
22,23,-18.75,-61.25,322.19,21,1996,9,300.5,301.9,985,272,19,20.5,11.5
22,24,-21.25,-61.25,288.88,21,1996,9,302.3,299.6,990,278,27.5,18,8.5
23,1,36.25,-58.75,0,21,1996,9,299.2,297.8,1000,284,35.5,16.5,10.5
23,2,33.75,-58.75,0,21,1996,9,299.6,299.6,1000,282,29,13.5,8
23,3,31.25,-58.75,0,21,1996,9,301,300.5,1000,278,27.5,11.5,8.5
23,4,28.75,-58.75,0,21,1996,9,301,301,1000,276,26.5,7.5,8.5
23,5,26.25,-58.75,0,21,1996,9,301,301,1000,276,24,6.5,4
23,6,23.75,-58.75,0,21,1996,9,300.5,301,1000,276,20.5,9,7
23,7,21.25,-58.75,0,21,1996,9,301,301,1000,278,23,11,9
23,8,18.75,-58.75,0,21,1996,9,300.5,301,1000,276,22.5,17,20
23,9,16.25,-58.75,0,21,1996,9,301.4,301.4,1000,272,24,18,24
23,10,13.75,-58.75,2.44,21,1996,9,301,301.9,1000,268,22.5,18.5,30.5
23,11,11.25,-58.75,0.56,21,1996,9,301,302.3,1000,266,21.5,18.5,23.5
23,12,8.75,-58.75,9.75,21,1996,9,300.5,302.8,1000,264,20,20,18.5
23,13,6.25,-58.75,121.69,21,1996,9,297.4,301.4,1000,262,11.5,20.5,18
23,14,3.75,-58.75,325.81,21,1996,9,299.2,301.4,1000,264,15.5,17.5,11.5
23,15,1.25,-58.75,263.75,21,1996,9,297.4,300.5,1000,264,13.5,16.5,15.5
23,16,-1.25,-58.75,131.75,21,1996,9,297.8,301.4,1000,264,14,16.5,16
23,17,-3.75,-58.75,42.12,21,1996,9,297.8,301.4,1000,266,15,17,18
23,18,-6.25,-58.75,54.38,21,1996,9,297.4,300.5,1000,268,12,19,24
23,19,-8.75,-58.75,200.69,21,1996,9,298.3,301,1000,268,13.5,17,19
23,20,-11.25,-58.75,326.56,21,1996,9,298.7,300.5,990,272,13.5,14,13
23,21,-13.75,-58.75,491.88,21,1996,9,299.6,298.7,965,272,19.5,13,13.5
23,22,-16.25,-58.75,334.69,21,1996,9,301.4,301.4,995,270,17,11,17
